category,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,cameraJitter,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,badWeather,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,dynamicBackground,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,intermittentObjectMotion,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,lowFramerate,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,nightVideos,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,PTZ,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,shadow,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence,turbulence
scene,highway,highway,highway,pedestrians,pedestrians,pedestrians,office,office,office,PETS2006,PETS2006,PETS2006,badminton,badminton,badminton,traffic,traffic,traffic,boulevard,boulevard,boulevard,sidewalk,sidewalk,sidewalk,skating,skating,skating,blizzard,blizzard,blizzard,snowFall,snowFall,snowFall,wetSnow,wetSnow,wetSnow,boats,boats,boats,canoe,canoe,canoe,fall,fall,fall,fountain01,fountain01,fountain01,fountain02,fountain02,fountain02,overpass,overpass,overpass,abandonedBox,abandonedBox,abandonedBox,parking,parking,parking,sofa,sofa,sofa,streetLight,streetLight,streetLight,tramstop,tramstop,tramstop,winterDriveway,winterDriveway,winterDriveway,port_0_17fps,port_0_17fps,port_0_17fps,tramCrossroad_1fps,tramCrossroad_1fps,tramCrossroad_1fps,tunnelExit_0_35fps,tunnelExit_0_35fps,tunnelExit_0_35fps,turnpike_0_5fps,turnpike_0_5fps,turnpike_0_5fps,bridgeEntry,bridgeEntry,bridgeEntry,busyBoulvard,busyBoulvard,busyBoulvard,fluidHighway,fluidHighway,fluidHighway,streetCornerAtNight,streetCornerAtNight,streetCornerAtNight,tramStation,tramStation,tramStation,winterStreet,winterStreet,winterStreet,continuousPan,continuousPan,continuousPan,intermittentPan,intermittentPan,intermittentPan,twoPositionPTZCam,twoPositionPTZCam,twoPositionPTZCam,zoomInZoomOut,zoomInZoomOut,zoomInZoomOut,backdoor,backdoor,backdoor,bungalows,bungalows,bungalows,busStation,busStation,busStation,copyMachine,copyMachine,copyMachine,cubicle,cubicle,cubicle,peopleInShade,peopleInShade,peopleInShade,corridor,corridor,corridor,diningRoom,diningRoom,diningRoom,lakeSide,lakeSide,lakeSide,library,library,library,park,park,park,turbulence0,turbulence0,turbulence0,turbulence1,turbulence1,turbulence1,turbulence2,turbulence2,turbulence2,turbulence3,turbulence3,turbulence3
metric,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score,FNR,Prec,F-score
BSUV-Net-2,0.007687514483936009,0.9987794461163172,0.9955354636443067,0,0,0,0,0,0,0,0,0,0.04345684199108335,0.9115438765409299,0.933501536281751,0,0,0,0,0,0,0,0,0,0,0,0,0.2967992791256072,0.9942421405207604,0.8237706326836297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10827478870700835,0.9582222760866348,0.923778612569515,0.009009032306121378,0.9835036126988979,0.9872330940356651,0,0,0,0,0,0,0.14862967780239955,0.9807539159693592,0.9114936204007583,0,0,0,0,0,0,0,0,0,0.5786369272241374,0.6454848211999392,0.5098823725983823,0,0,0,0,0,0,0,0,0,0.8320659938963841,0.7264275774110671,0.2728021763622236,0.7138182986805404,0.8820749952749606,0.43215454886757504,0,0,0,0,0,0,0,0,0,0,0,0,0.30372322891838444,0.23219004619867087,0.34824838677179576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05460026128412088,0.9889474517413366,0.9666834031578402,0,0,0,0,0,0,0.044865428724831125,0.8935912244046084,0.9233385210629537,0,0,0,0.30966658722163143,0.9109060960153036,0.7854276771581865,0,0,0,0,0,0,0.08791946135047024,0.9700539885940954,0.9401744154088325,0,0,0,0,0,0,0,0,0
BSUV-Net-2,0,0,0,0.1272698420674616,0.9813406754702075,0.9238542425231052,0,0,0,0,0,0,0,0,0,0.10752650166722444,0.9665363496858396,0.9280295940221123,0,0,0,0,0,0,0.17890082866010704,0.9947134609263037,0.8996064725773852,0,0,0,0,0,0,0,0,0,0.09213527234419416,0.9825350646188922,0.9437251659652007,0,0,0,0,0,0,0.4446633697212209,0.78232902257709,0.649573325351823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21385602960746386,0.9344790470268615,0.8539175180628946,0,0,0,0.06274730487232016,0.9898384688023525,0.9628281110833261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09904109877215861,0.7631999931557782,0.8263776128245344,0.381413150317352,0.868309134222938,0.7224777223202733,0,0,0,0.573323107944661,0.6362228723960601,0.5107943513160578,0,0,0,0,0,0,0,0,0,0,0,0,0.059099674706092675,0.9886194595823456,0.9641698192512418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086336037935976,0.930606119801463,0.9220572224202537,0,0,0,0,0,0,0.41697934872692455,0.9313219291981943,0.7171163575642847,0,0,0,0,0,0
BSUV-Net-2,0,0,0,0,0,0,0.011932657321614637,0.9944565979378318,0.9912516746990786,0,0,0,0,0,0,0,0,0,0.11181461794134062,0.986948178213724,0.9349658747630964,0,0,0,0,0,0,0,0,0,0,0,0,0.195237409541956,0.9764695972651793,0.8823399981370135,0,0,0,0.03779026164303845,0.9820304899513559,0.9720190818362264,0,0,0,0,0,0,0,0,0,0,0,0,0.05069086072497264,0.9889451122085188,0.9687218614816323,0.37243367873897115,0.9990052180192782,0.77087544501157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14320725629179665,0.9930120230878883,0.919886802184343,0,0,0,0,0,0,0,0,0,0.29487385173591163,0.653788142912073,0.678487404225201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09994839698768754,0.966351081661744,0.932023777359952,0,0,0,0,0,0,0,0,0,0,0,0,0.013463757166275903,0.9729040926453006,0.9796727471788055,0.003815187619424676,0.9961468904271212,0.9961658510429459,0,0,0,0.1355830838797789,0.9897339959824148,0.9228405336394798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05931454886756671,0.9736781034921058,0.9568974752247438,0,0,0
BSUV-Net-2,0,0,0,0,0,0,0,0,0,0.02477945173395657,0.9702211088763593,0.9727144047357398,0,0,0,0,0,0,0,0,0,0.2087389327106458,0.9694715740848422,0.8713476360821721,0,0,0,0,0,0,0.020936051222253393,0.9859356780057812,0.9824877979537098,0,0,0,0,0,0,0,0,0,0.03932347893384791,0.9835606801076876,0.9719839244438233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5937910163553202,0.9989924750270225,0.5775680283352411,0.1724775580888369,0.9894926383705415,0.9012884628679707,0,0,0,0,0,0,0,0,0,0,0,0,0.05070565522716286,0.98672085678751,0.9676458412752752,0,0,0,0,0,0,0,0,0,0.14803497967921786,0.8745597363138127,0.8631145318445363,0,0,0,0,0,0,0,0,0,0,0,0,0.027290570130344305,0.9812121536745121,0.9769422914615518,0,0,0,0.024142305867155378,0.9946604244063693,0.9851693512221619,0.003409310616998229,0.9960889388976957,0.9963397509707488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12443044042507556,0.9548768575362169,0.9135051447403381,0,0,0,0,0,0,0,0,0,0.2620138688006656,0.9836670816444305,0.8432971966193396
